evaluation_id,session_id,task_id,agent,strategy,subject_id,rule_id,severity,file,message
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,backend,BE-DOM-C-001-no-cross-module-deep-import,error,backend/src/modules/contact/contact-company-link.entity.ts,Cross-module deep import detected. Import from the target module entry file (*.module.ts or index.ts) instead of internal implementation files.
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,backend,BE-DOM-C-001-no-cross-module-deep-import,error,backend/src/modules/contact/contact.entity.ts,Cross-module deep import detected. Import from the target module entry file (*.module.ts or index.ts) instead of internal implementation files.
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,backend,BE-DOM-C-001-no-cross-module-deep-import,error,backend/src/modules/deal/deal-contact-link.entity.ts,Cross-module deep import detected. Import from the target module entry file (*.module.ts or index.ts) instead of internal implementation files.
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,backend,BE-SIZE-C-001-max-method-parameters,error,backend/src/modules/company/company.controller.ts,Production methods must have at most three direct parameters. Collapse related inputs into a DTO or parameter object when the signature grows.
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,backend,BE-SIZE-C-001-max-method-parameters,error,backend/src/modules/company/company.service.ts,Production methods must have at most three direct parameters. Collapse related inputs into a DTO or parameter object when the signature grows.
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-001-component-file-max-lines,warning,frontend/src/pages/deals/DealForm.jsx,This component file is too large. Keep component files under 300 lines or split UI and logic into smaller units.
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/companies/CompanyForm.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/companies/CompanyForm.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/companies/CompanyForm.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/companies/CompanyForm.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/companies/CompanyForm.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/companies/CompanyForm.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/companies/CompanyForm.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/companies/CompanyForm.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/companies/CompanyTable.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/contacts/ContactForm.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/deals/DealForm.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/deals/DealForm.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/deals/DealForm.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/deals/DealForm.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/deals/DealForm.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/deals/DealForm.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/deals/DealForm.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/deals/DealForm.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/deals/DealForm.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/deals/DealTable.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-COM-C-002-jsx-max-depth,warning,frontend/src/pages/deals/DealTable.jsx,"Business logic nesting is too deep in this component. Consider extracting a section into a child component. Do not add pure wrapper components — the rule ignores structural wrappers (portals, transitions, fragments) anyway."
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-STYLE-C-001-no-raw-jsx-style,warning,frontend/src/components/AnalyticEcommerce/index.jsx,Raw JSX style props are not allowed. Use the established shared styling approach instead.
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-STYLE-C-001-no-raw-jsx-style,warning,frontend/src/components/AnalyticEcommerce/index.jsx,Raw JSX style props are not allowed. Use the established shared styling approach instead.
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-STYLE-C-001-no-raw-jsx-style,warning,frontend/src/components/Breadcrumbs/index.jsx,Raw JSX style props are not allowed. Use the established shared styling approach instead.
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-STYLE-C-001-no-raw-jsx-style,warning,frontend/src/components/Breadcrumbs/index.jsx,Raw JSX style props are not allowed. Use the established shared styling approach instead.
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-STYLE-C-001-no-raw-jsx-style,warning,frontend/src/components/Breadcrumbs/index.jsx,Raw JSX style props are not allowed. Use the established shared styling approach instead.
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-STYLE-C-001-no-raw-jsx-style,warning,frontend/src/components/Breadcrumbs/index.jsx,Raw JSX style props are not allowed. Use the established shared styling approach instead.
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-STYLE-C-001-no-raw-jsx-style,warning,frontend/src/components/Breadcrumbs/index.jsx,Raw JSX style props are not allowed. Use the established shared styling approach instead.
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-STYLE-C-001-no-raw-jsx-style,warning,frontend/src/components/Breadcrumbs/index.jsx,Raw JSX style props are not allowed. Use the established shared styling approach instead.
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-STYLE-C-001-no-raw-jsx-style,warning,frontend/src/components/Breadcrumbs/index.jsx,Raw JSX style props are not allowed. Use the established shared styling approach instead.
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-STYLE-C-001-no-raw-jsx-style,warning,frontend/src/components/Breadcrumbs/index.jsx,Raw JSX style props are not allowed. Use the established shared styling approach instead.
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-STYLE-C-001-no-raw-jsx-style,warning,frontend/src/layout/components/Navbar/HeaderContent/Notification.jsx,Raw JSX style props are not allowed. Use the established shared styling approach instead.
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-STYLE-C-001-no-raw-jsx-style,warning,frontend/src/layout/components/Sidebar/DrawerContent/Navigation/NavItem.jsx,Raw JSX style props are not allowed. Use the established shared styling approach instead.
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-STYLE-C-001-no-raw-jsx-style,warning,frontend/src/layout/components/Sidebar/DrawerContent/Navigation/NavItem.jsx,Raw JSX style props are not allowed. Use the established shared styling approach instead.
session_20260813_211609/T3,session_20260813_211609,T3,codex,structured,frontend,FE-DATA-C-002-useeffect-requires-dependency-array,warning,frontend/src/components/Breadcrumbs/index.jsx,Add an explicit dependency array to this useEffect call.
